,Country,Lat,Long,Date,Confirmed,Deaths,Recovered,Active,WHO Region
394,Ireland,53.1424,-7.6921,1/23/20,0,0,0,0,Europe
393,Iraq,33.223191,43.679291,1/23/20,0,0,0,0,Eastern Mediterranean
392,Iran,32.427908,53.688046,1/23/20,0,0,0,0,Eastern Mediterranean
391,Indonesia,-0.7893,113.9213,1/23/20,0,0,0,0,South-East Asia
390,India,20.593684,78.96288,1/23/20,0,0,0,0,South-East Asia
389,Iceland,64.9631,-19.0208,1/23/20,0,0,0,0,Europe
388,Hungary,47.1625,19.5033,1/23/20,0,0,0,0,Europe
387,Honduras,15.2,-86.2419,1/23/20,0,0,0,0,Americas
386,Holy See,41.9029,12.4534,1/23/20,0,0,0,0,Europe
385,Haiti,18.9712,-72.2852,1/23/20,0,0,0,0,Americas
384,Guyana,4.860416,-58.93018,1/23/20,0,0,0,0,Americas
499,Guinea-Bissau,11.8037,-15.1804,1/23/20,0,0,0,0,Africa
383,Guinea,9.9456,-9.6966,1/23/20,0,0,0,0,Africa
382,Guatemala,15.7835,-90.2308,1/23/20,0,0,0,0,Americas
491,Grenada,12.1165,-61.679,1/23/20,0,0,0,0,Americas
352,Greenland,71.7069,-42.6043,1/23/20,0,0,0,0,Europe
381,Greece,39.0742,21.8243,1/23/20,0,0,0,0,Europe
380,Ghana,7.9465,-1.0232,1/23/20,0,0,0,0,Africa
379,Germany,51.165691,10.451526,1/23/20,0,0,0,0,Europe
378,Georgia,42.3154,43.3569,1/23/20,0,0,0,0,Europe
377,Gambia,13.4432,-15.3101,1/23/20,0,0,0,0,Africa
376,Gabon,-0.8037,11.6094,1/23/20,0,0,0,0,Africa
366,France,3.9339,-53.1258,1/23/20,0,0,0,0,Europe
367,France,-17.6797,149.4068,1/23/20,0,0,0,0,Europe
368,France,16.265,-61.551,1/23/20,0,0,0,0,Europe
369,France,-12.8275,45.166244,1/23/20,0,0,0,0,Europe
370,France,-20.904305,165.618042,1/23/20,0,0,0,0,Europe
371,France,-21.1151,55.5364,1/23/20,0,0,0,0,Europe
372,France,17.9,-62.8333,1/23/20,0,0,0,0,Europe
373,France,18.0708,-63.0501,1/23/20,0,0,0,0,Europe
374,France,14.6415,-61.0242,1/23/20,0,0,0,0,Europe
375,France,46.2276,2.2137,1/23/20,0,0,0,0,Europe
514,France,46.8852,-56.3159,1/23/20,0,0,0,0,Europe
365,Finland,61.92411,25.748151,1/23/20,0,0,0,0,Europe
364,Fiji,-17.7134,178.065,1/23/20,0,0,0,0,Western Pacific
363,Ethiopia,9.145,40.4897,1/23/20,0,0,0,0,Africa
362,Eswatini,-26.5225,31.4659,1/23/20,0,0,0,0,Africa
361,Estonia,58.5953,25.0136,1/23/20,0,0,0,0,Europe
360,Eritrea,15.1794,39.7823,1/23/20,0,0,0,0,Africa
359,Equatorial Guinea,1.6508,10.2679,1/23/20,0,0,0,0,Africa
358,El Salvador,13.7942,-88.8965,1/23/20,0,0,0,0,Americas
357,Egypt,26.820553,30.802498,1/23/20,0,0,0,0,Eastern Mediterranean
356,Ecuador,-1.8312,-78.1834,1/23/20,0,0,0,0,Americas
355,Dominican Republic,18.7357,-70.1627,1/23/20,0,0,0,0,Americas
490,Dominica,15.415,-61.371,1/23/20,0,0,0,0,Americas
354,Djibouti,11.8251,42.5903,1/23/20,0,0,0,0,Eastern Mediterranean
351,Denmark,61.8926,-6.9118,1/23/20,0,0,0,0,Europe
353,Denmark,56.2639,9.5018,1/23/20,0,0,0,0,Europe
350,Czechia,49.8175,15.473,1/23/20,0,0,0,0,Europe
349,Cyprus,35.1264,33.4299,1/23/20,0,0,0,0,Europe
348,Cuba,21.521757,-77.781167,1/23/20,0,0,0,0,Americas
347,Croatia,45.1,15.2,1/23/20,0,0,0,0,Europe
346,Cote d'Ivoire,7.54,-5.5471,1/23/20,0,0,0,0,Africa
345,Costa Rica,9.7489,-83.7534,1/23/20,0,0,0,0,Americas
344,Congo (Kinshasa),-4.0383,21.7587,1/23/20,0,0,0,0,Africa
343,Congo (Brazzaville),-0.228,15.8277,1/23/20,0,0,0,0,Africa
519,Comoros,-11.6455,43.3333,1/23/20,0,0,0,0,Africa
342,Colombia,4.5709,-74.2973,1/23/20,0,0,0,0,Americas
309,China,31.8257,117.2264,1/23/20,9,0,0,9,Western Pacific
310,China,40.1824,116.4142,1/23/20,22,0,0,22,Western Pacific
311,China,30.0572,107.874,1/23/20,9,0,0,9,Western Pacific
312,China,26.0789,117.9874,1/23/20,5,0,0,5,Western Pacific
313,China,35.7518,104.2861,1/23/20,2,0,0,2,Western Pacific
314,China,23.3417,113.4244,1/23/20,32,0,2,30,Western Pacific
315,China,23.8298,108.7881,1/23/20,5,0,0,5,Western Pacific
316,China,26.8154,106.8748,1/23/20,3,0,0,3,Western Pacific
317,China,19.1959,109.7453,1/23/20,5,0,0,5,Western Pacific
318,China,39.549,116.1306,1/23/20,1,1,0,0,Western Pacific
319,China,47.862,127.7615,1/23/20,2,0,0,2,Western Pacific
320,China,37.8957,114.9042,1/23/20,5,0,0,5,Western Pacific
321,China,22.3,114.2,1/23/20,2,0,0,2,Western Pacific
322,China,30.9756,112.2707,1/23/20,444,17,28,399,Western Pacific
323,China,27.6104,111.7088,1/23/20,9,0,0,9,Western Pacific
324,China,44.0935,113.9448,1/23/20,0,0,0,0,Western Pacific
325,China,32.9711,119.455,1/23/20,5,0,0,5,Western Pacific
326,China,27.614,115.7221,1/23/20,7,0,0,7,Western Pacific
327,China,43.6661,126.1923,1/23/20,1,0,0,1,Western Pacific
328,China,41.2956,122.6085,1/23/20,3,0,0,3,Western Pacific
329,China,22.1667,113.55,1/23/20,2,0,0,2,Western Pacific
330,China,37.2692,106.1655,1/23/20,1,0,0,1,Western Pacific
331,China,35.7452,95.9956,1/23/20,0,0,0,0,Western Pacific
332,China,35.1917,108.8701,1/23/20,3,0,0,3,Western Pacific
333,China,36.3427,118.1498,1/23/20,6,0,0,6,Western Pacific
334,China,31.202,121.4491,1/23/20,16,0,0,16,Western Pacific
335,China,37.5777,112.2922,1/23/20,1,0,0,1,Western Pacific
336,China,30.6171,102.7103,1/23/20,8,0,0,8,Western Pacific
337,China,39.3054,117.323,1/23/20,4,0,0,4,Western Pacific
338,China,31.6927,88.0924,1/23/20,0,0,0,0,Western Pacific
339,China,41.1129,85.2401,1/23/20,2,0,0,2,Western Pacific
340,China,24.974,101.487,1/23/20,2,0,0,2,Western Pacific
341,China,29.1832,120.0934,1/23/20,27,0,0,27,Western Pacific
308,Chile,-35.6751,-71.543,1/23/20,0,0,0,0,Americas
307,Chad,15.4542,18.7322,1/23/20,0,0,0,0,Africa
306,Central African Republic,6.6111,20.9394,1/23/20,0,0,0,0,Africa
296,Canada,53.9333,-116.5765,1/23/20,0,0,0,0,Americas
297,Canada,53.7267,-127.6476,1/23/20,0,0,0,0,Americas
298,Canada,53.7609,-98.8139,1/23/20,0,0,0,0,Americas
299,Canada,46.5653,-66.4619,1/23/20,0,0,0,0,Americas
300,Canada,53.1355,-57.6604,1/23/20,0,0,0,0,Americas
301,Canada,44.682,-63.7443,1/23/20,0,0,0,0,Americas
302,Canada,51.2538,-85.3232,1/23/20,0,0,0,0,Americas
303,Canada,46.5107,-63.4168,1/23/20,0,0,0,0,Americas
304,Canada,52.9399,-73.5491,1/23/20,0,0,0,0,Americas
305,Canada,52.9399,-106.4509,1/23/20,0,0,0,0,Americas
502,Canada,64.8255,-124.8457,1/23/20,0,0,0,0,Americas
503,Canada,64.2823,-135,1/23/20,0,0,0,0,Americas
295,Cameroon,3.848,11.5021,1/23/20,0,0,0,0,Africa
294,Cambodia,11.55,104.9167,1/23/20,0,0,0,0,Western Pacific
293,Cabo Verde,16.5388,-23.0418,1/23/20,0,0,0,0,Africa
510,Burundi,-3.3731,29.9189,1/23/20,0,0,0,0,Africa
505,Burma,21.9162,95.956,1/23/20,0,0,0,0,South-East Asia
292,Burkina Faso,12.2383,-1.5616,1/23/20,0,0,0,0,Africa
291,Bulgaria,42.7339,25.4858,1/23/20,0,0,0,0,Europe
290,Brunei,4.5353,114.7277,1/23/20,0,0,0,0,Western Pacific
289,Brazil,-14.235,-51.9253,1/23/20,0,0,0,0,Americas
509,Botswana,-22.3285,24.6849,1/23/20,0,0,0,0,Africa
288,Bosnia and Herzegovina,43.9159,17.6791,1/23/20,0,0,0,0,Europe
287,Bolivia,-16.2902,-63.5887,1/23/20,0,0,0,0,Americas
286,Bhutan,27.5142,90.4336,1/23/20,0,0,0,0,South-East Asia
285,Benin,9.3077,2.3158,1/23/20,0,0,0,0,Africa
495,Belize,17.1899,-88.4976,1/23/20,0,0,0,0,Americas
284,Belgium,50.8333,4.469936,1/23/20,0,0,0,0,Europe
283,Belarus,53.7098,27.9534,1/23/20,0,0,0,0,Europe
282,Barbados,13.1939,-59.5432,1/23/20,0,0,0,0,Americas
281,Bangladesh,23.685,90.3563,1/23/20,0,0,0,0,South-East Asia
280,Bahrain,26.0275,50.55,1/23/20,0,0,0,0,Eastern Mediterranean
279,Bahamas,25.025885,-78.035889,1/23/20,0,0,0,0,Americas
278,Azerbaijan,40.1431,47.5769,1/23/20,0,0,0,0,Europe
277,Austria,47.5162,14.5501,1/23/20,0,0,0,0,Europe
269,Australia,-35.4735,149.0124,1/23/20,0,0,0,0,Western Pacific
270,Australia,-33.8688,151.2093,1/23/20,0,0,0,0,Western Pacific
271,Australia,-12.4634,130.8456,1/23/20,0,0,0,0,Western Pacific
272,Australia,-27.4698,153.0251,1/23/20,0,0,0,0,Western Pacific
273,Australia,-34.9285,138.6007,1/23/20,0,0,0,0,Western Pacific
274,Australia,-42.8821,147.3272,1/23/20,0,0,0,0,Western Pacific
275,Australia,-37.8136,144.9631,1/23/20,0,0,0,0,Western Pacific
276,Australia,-31.9505,115.8605,1/23/20,0,0,0,0,Western Pacific
268,Armenia,40.0691,45.0382,1/23/20,0,0,0,0,Europe
267,Argentina,-38.4161,-63.6167,1/23/20,0,0,0,0,Americas
266,Antigua and Barbuda,17.0608,-61.7964,1/23/20,0,0,0,0,Americas
265,Angola,-11.2027,17.8739,1/23/20,0,0,0,0,Africa
264,Andorra,42.5063,1.5218,1/23/20,0,0,0,0,Europe
263,Algeria,28.0339,1.6596,1/23/20,0,0,0,0,Africa
262,Albania,41.1533,20.1683,1/23/20,0,0,0,0,Europe
261,Afghanistan,33.93911,67.709953,1/23/20,0,0,0,0,Eastern Mediterranean
750,Zimbabwe,-19.015438,29.154857,1/24/20,0,0,0,0,Africa
749,Zambia,-13.133897,27.849332,1/24/20,0,0,0,0,Africa
779,Yemen,15.552727,48.516388,1/24/20,0,0,0,0,Eastern Mediterranean
777,Western Sahara,24.2155,-12.8858,1/24/20,0,0,0,0,Africa
759,West Bank and Gaza,31.9522,35.2332,1/24/20,0,0,0,0,Eastern Mediterranean
748,Vietnam,14.058324,108.277199,1/24/20,2,0,0,2,Western Pacific
747,Venezuela,6.4238,-66.5897,1/24/20,0,0,0,0,Americas
746,Uzbekistan,41.377491,64.585262,1/24/20,0,0,0,0,Europe
745,US,40,-100,1/24/20,2,0,0,2,Americas
744,Uruguay,-32.5228,-55.7658,1/24/20,0,0,0,0,Americas
737,United Kingdom,32.3078,-64.7505,1/24/20,0,0,0,0,Europe
738,United Kingdom,19.3133,-81.2546,1/24/20,0,0,0,0,Europe
739,United Kingdom,49.3723,-2.3644,1/24/20,0,0,0,0,Europe
740,United Kingdom,36.1408,-5.3536,1/24/20,0,0,0,0,Europe
741,United Kingdom,54.2361,-4.5481,1/24/20,0,0,0,0,Europe
742,United Kingdom,16.742498,-62.187366,1/24/20,0,0,0,0,Europe
743,United Kingdom,55.3781,-3.436,1/24/20,0,0,0,0,Europe
767,United Kingdom,18.2206,-63.0686,1/24/20,0,0,0,0,Europe
768,United Kingdom,18.4207,-64.64,1/24/20,0,0,0,0,Europe
769,United Kingdom,21.694,-71.7979,1/24/20,0,0,0,0,Europe
774,United Kingdom,-51.7963,-59.5236,1/24/20,0,0,0,0,Europe
736,United Arab Emirates,23.424076,53.847818,1/24/20,0,0,0,0,Eastern Mediterranean
735,Ukraine,48.3794,31.1656,1/24/20,0,0,0,0,Europe
734,Uganda,1.373333,32.290275,1/24/20,0,0,0,0,Africa
733,Turkey,38.9637,35.2433,1/24/20,0,0,0,0,Europe
732,Tunisia,33.886917,9.537499,1/24/20,0,0,0,0,Eastern Mediterranean
731,Trinidad and Tobago,10.6918,-61.2225,1/24/20,0,0,0,0,Americas
730,Togo,8.6195,0.8248,1/24/20,0,0,0,0,Africa
755,Timor-Leste,-8.874217,125.727539,1/24/20,0,0,0,0,South-East Asia
729,Thailand,15.870032,100.992541,1/24/20,5,0,0,5,South-East Asia
728,Tanzania,-6.369028,34.888822,1/24/20,0,0,0,0,Africa
781,Tajikistan,38.861,71.2761,1/24/20,0,0,0,0,Europe
727,Taiwan*,23.7,121,1/24/20,3,0,0,3,Western Pacific
754,Syria,34.802075,38.996815,1/24/20,0,0,0,0,Eastern Mediterranean
726,Switzerland,46.8182,8.2275,1/24/20,0,0,0,0,Europe
725,Sweden,60.128161,18.643501,1/24/20,0,0,0,0,Europe
724,Suriname,3.9193,-56.0278,1/24/20,0,0,0,0,Americas
723,Sudan,12.8628,30.2176,1/24/20,0,0,0,0,Eastern Mediterranean
722,Sri Lanka,7.873054,80.771797,1/24/20,0,0,0,0,South-East Asia
721,Spain,40.463667,-3.74922,1/24/20,0,0,0,0,Europe
776,South Sudan,6.877,31.307,1/24/20,0,0,0,0,Africa
663,South Korea,35.907757,127.766922,1/24/20,2,0,0,2,Western Pacific
720,South Africa,-30.5595,22.9375,1/24/20,0,0,0,0,Africa
719,Somalia,5.152149,46.199616,1/24/20,0,0,0,0,Eastern Mediterranean
718,Slovenia,46.1512,14.9955,1/24/20,0,0,0,0,Europe
717,Slovakia,48.669,19.699,1/24/20,0,0,0,0,Europe
716,Singapore,1.2833,103.8333,1/24/20,3,0,0,3,Western Pacific
772,Sierra Leone,8.460555,-11.779889,1/24/20,0,0,0,0,Africa
715,Seychelles,-4.6796,55.492,1/24/20,0,0,0,0,Africa
714,Serbia,44.0165,21.0059,1/24/20,0,0,0,0,Europe
713,Senegal,14.4974,-14.4524,1/24/20,0,0,0,0,Africa
712,Saudi Arabia,23.885942,45.079162,1/24/20,0,0,0,0,Eastern Mediterranean
778,Sao Tome and Principe,0.1864,6.6131,1/24/20,0,0,0,0,Africa
711,San Marino,43.9424,12.4578,1/24/20,0,0,0,0,Europe
710,Saint Vincent and the Grenadines,12.9843,-61.2872,1/24/20,0,0,0,0,Americas
709,Saint Lucia,13.9094,-60.9789,1/24/20,0,0,0,0,Americas
762,Saint Kitts and Nevis,17.357822,-62.782998,1/24/20,0,0,0,0,Americas
708,Rwanda,-1.9403,29.8739,1/24/20,0,0,0,0,Africa
707,Russia,61.52401,105.318756,1/24/20,0,0,0,0,Europe
706,Romania,45.9432,24.9668,1/24/20,0,0,0,0,Europe
705,Qatar,25.3548,51.1839,1/24/20,0,0,0,0,Eastern Mediterranean
704,Portugal,39.3999,-8.2245,1/24/20,0,0,0,0,Europe
703,Poland,51.9194,19.1451,1/24/20,0,0,0,0,Europe
702,Philippines,12.879721,121.774017,1/24/20,0,0,0,0,Western Pacific
701,Peru,-9.19,-75.0152,1/24/20,0,0,0,0,Americas
700,Paraguay,-23.4425,-58.4438,1/24/20,0,0,0,0,Americas
699,Papua New Guinea,-6.314993,143.95555,1/24/20,0,0,0,0,Western Pacific
698,Panama,8.538,-80.7821,1/24/20,0,0,0,0,Americas
697,Pakistan,30.3753,69.3451,1/24/20,0,0,0,0,Eastern Mediterranean
696,Oman,21.512583,55.923255,1/24/20,0,0,0,0,Eastern Mediterranean
695,Norway,60.472,8.4689,1/24/20,0,0,0,0,Europe
694,North Macedonia,41.6086,21.7453,1/24/20,0,0,0,0,Europe
693,Nigeria,9.082,8.6753,1/24/20,0,0,0,0,Africa
692,Niger,17.607789,8.081666,1/24/20,0,0,0,0,Africa
691,Nicaragua,12.865416,-85.207229,1/24/20,0,0,0,0,Americas
690,New Zealand,-40.9006,174.886,1/24/20,0,0,0,0,Western Pacific
686,Netherlands,12.5211,-69.9683,1/24/20,0,0,0,0,Europe
687,Netherlands,12.1696,-68.99,1/24/20,0,0,0,0,Europe
688,Netherlands,18.0425,-63.0548,1/24/20,0,0,0,0,Europe
689,Netherlands,52.1326,5.2913,1/24/20,0,0,0,0,Europe
685,Nepal,28.1667,84.25,1/24/20,0,0,0,0,South-East Asia
684,Namibia,-22.9576,18.4904,1/24/20,0,0,0,0,Africa
753,Mozambique,-18.665695,35.529562,1/24/20,0,0,0,0,Africa
683,Morocco,31.7917,-7.0926,1/24/20,0,0,0,0,Eastern Mediterranean
682,Montenegro,42.708678,19.37439,1/24/20,0,0,0,0,Europe
681,Mongolia,46.8625,103.8467,1/24/20,0,0,0,0,Western Pacific
680,Monaco,43.7333,7.4167,1/24/20,0,0,0,0,Europe
679,Moldova,47.4116,28.3699,1/24/20,0,0,0,0,Europe
678,Mexico,23.6345,-102.5528,1/24/20,0,0,0,0,Americas
677,Mauritius,-20.348404,57.552152,1/24/20,0,0,0,0,Africa
676,Mauritania,21.0079,-10.9408,1/24/20,0,0,0,0,Africa
675,Malta,35.9375,14.3754,1/24/20,0,0,0,0,Europe
761,Mali,17.570692,-3.996166,1/24/20,0,0,0,0,Africa
674,Maldives,3.2028,73.2207,1/24/20,0,0,0,0,South-East Asia
673,Malaysia,4.210484,101.975766,1/24/20,0,0,0,0,Western Pacific
773,Malawi,-13.2543,34.3015,1/24/20,0,0,0,0,Africa
672,Madagascar,-18.766947,46.869107,1/24/20,0,0,0,0,Africa
671,Luxembourg,49.8153,6.1296,1/24/20,0,0,0,0,Europe
670,Lithuania,55.1694,23.8813,1/24/20,0,0,0,0,Europe
669,Liechtenstein,47.14,9.55,1/24/20,0,0,0,0,Europe
758,Libya,26.3351,17.228331,1/24/20,0,0,0,0,Eastern Mediterranean
668,Liberia,6.428055,-9.429499,1/24/20,0,0,0,0,Africa
782,Lesotho,-29.61,28.2336,1/24/20,0,0,0,0,Africa
667,Lebanon,33.8547,35.8623,1/24/20,0,0,0,0,Eastern Mediterranean
666,Latvia,56.8796,24.6032,1/24/20,0,0,0,0,Europe
757,Laos,19.85627,102.495496,1/24/20,0,0,0,0,Western Pacific
665,Kyrgyzstan,41.20438,74.766098,1/24/20,0,0,0,0,Europe
664,Kuwait,29.31166,47.481766,1/24/20,0,0,0,0,Eastern Mediterranean
765,Kosovo,42.602636,20.902977,1/24/20,0,0,0,0,Europe
662,Kenya,-0.0236,37.9062,1/24/20,0,0,0,0,Africa
661,Kazakhstan,48.0196,66.9237,1/24/20,0,0,0,0,Europe
660,Jordan,31.24,36.51,1/24/20,0,0,0,0,Eastern Mediterranean
659,Japan,36.204824,138.252924,1/24/20,2,0,0,2,Western Pacific
658,Jamaica,18.1096,-77.2975,1/24/20,0,0,0,0,Americas
657,Italy,41.87194,12.56738,1/24/20,0,0,0,0,Europe
656,Israel,31.046051,34.851612,1/24/20,0,0,0,0,Europe
655,Ireland,53.1424,-7.6921,1/24/20,0,0,0,0,Europe
654,Iraq,33.223191,43.679291,1/24/20,0,0,0,0,Eastern Mediterranean
653,Iran,32.427908,53.688046,1/24/20,0,0,0,0,Eastern Mediterranean
652,Indonesia,-0.7893,113.9213,1/24/20,0,0,0,0,South-East Asia
651,India,20.593684,78.96288,1/24/20,0,0,0,0,South-East Asia
650,Iceland,64.9631,-19.0208,1/24/20,0,0,0,0,Europe
649,Hungary,47.1625,19.5033,1/24/20,0,0,0,0,Europe
648,Honduras,15.2,-86.2419,1/24/20,0,0,0,0,Americas
647,Holy See,41.9029,12.4534,1/24/20,0,0,0,0,Europe
646,Haiti,18.9712,-72.2852,1/24/20,0,0,0,0,Americas
645,Guyana,4.860416,-58.93018,1/24/20,0,0,0,0,Americas
760,Guinea-Bissau,11.8037,-15.1804,1/24/20,0,0,0,0,Africa
644,Guinea,9.9456,-9.6966,1/24/20,0,0,0,0,Africa
643,Guatemala,15.7835,-90.2308,1/24/20,0,0,0,0,Americas
752,Grenada,12.1165,-61.679,1/24/20,0,0,0,0,Americas
613,Greenland,71.7069,-42.6043,1/24/20,0,0,0,0,Europe
642,Greece,39.0742,21.8243,1/24/20,0,0,0,0,Europe
641,Ghana,7.9465,-1.0232,1/24/20,0,0,0,0,Africa
640,Germany,51.165691,10.451526,1/24/20,0,0,0,0,Europe
639,Georgia,42.3154,43.3569,1/24/20,0,0,0,0,Europe
638,Gambia,13.4432,-15.3101,1/24/20,0,0,0,0,Africa
637,Gabon,-0.8037,11.6094,1/24/20,0,0,0,0,Africa
627,France,3.9339,-53.1258,1/24/20,0,0,0,0,Europe
628,France,-17.6797,149.4068,1/24/20,0,0,0,0,Europe
629,France,16.265,-61.551,1/24/20,0,0,0,0,Europe
630,France,-12.8275,45.166244,1/24/20,0,0,0,0,Europe
631,France,-20.904305,165.618042,1/24/20,0,0,0,0,Europe
632,France,-21.1151,55.5364,1/24/20,0,0,0,0,Europe
633,France,17.9,-62.8333,1/24/20,0,0,0,0,Europe
634,France,18.0708,-63.0501,1/24/20,0,0,0,0,Europe
635,France,14.6415,-61.0242,1/24/20,0,0,0,0,Europe
636,France,46.2276,2.2137,1/24/20,2,0,0,2,Europe
775,France,46.8852,-56.3159,1/24/20,0,0,0,0,Europe
626,Finland,61.92411,25.748151,1/24/20,0,0,0,0,Europe
625,Fiji,-17.7134,178.065,1/24/20,0,0,0,0,Western Pacific
624,Ethiopia,9.145,40.4897,1/24/20,0,0,0,0,Africa
623,Eswatini,-26.5225,31.4659,1/24/20,0,0,0,0,Africa
622,Estonia,58.5953,25.0136,1/24/20,0,0,0,0,Europe
621,Eritrea,15.1794,39.7823,1/24/20,0,0,0,0,Africa
620,Equatorial Guinea,1.6508,10.2679,1/24/20,0,0,0,0,Africa
619,El Salvador,13.7942,-88.8965,1/24/20,0,0,0,0,Americas
618,Egypt,26.820553,30.802498,1/24/20,0,0,0,0,Eastern Mediterranean
617,Ecuador,-1.8312,-78.1834,1/24/20,0,0,0,0,Americas
616,Dominican Republic,18.7357,-70.1627,1/24/20,0,0,0,0,Americas
751,Dominica,15.415,-61.371,1/24/20,0,0,0,0,Americas
615,Djibouti,11.8251,42.5903,1/24/20,0,0,0,0,Eastern Mediterranean
612,Denmark,61.8926,-6.9118,1/24/20,0,0,0,0,Europe
614,Denmark,56.2639,9.5018,1/24/20,0,0,0,0,Europe
611,Czechia,49.8175,15.473,1/24/20,0,0,0,0,Europe
610,Cyprus,35.1264,33.4299,1/24/20,0,0,0,0,Europe
609,Cuba,21.521757,-77.781167,1/24/20,0,0,0,0,Americas
608,Croatia,45.1,15.2,1/24/20,0,0,0,0,Europe
607,Cote d'Ivoire,7.54,-5.5471,1/24/20,0,0,0,0,Africa
606,Costa Rica,9.7489,-83.7534,1/24/20,0,0,0,0,Americas
605,Congo (Kinshasa),-4.0383,21.7587,1/24/20,0,0,0,0,Africa
604,Congo (Brazzaville),-0.228,15.8277,1/24/20,0,0,0,0,Africa
780,Comoros,-11.6455,43.3333,1/24/20,0,0,0,0,Africa
603,Colombia,4.5709,-74.2973,1/24/20,0,0,0,0,Americas
570,China,31.8257,117.2264,1/24/20,15,0,0,15,Western Pacific
571,China,40.1824,116.4142,1/24/20,36,0,1,35,Western Pacific
572,China,30.0572,107.874,1/24/20,27,0,0,27,Western Pacific
573,China,26.0789,117.9874,1/24/20,10,0,0,10,Western Pacific
574,China,35.7518,104.2861,1/24/20,2,0,0,2,Western Pacific
575,China,23.3417,113.4244,1/24/20,53,0,2,51,Western Pacific
576,China,23.8298,108.7881,1/24/20,23,0,0,23,Western Pacific
577,China,26.8154,106.8748,1/24/20,3,0,0,3,Western Pacific
578,China,19.1959,109.7453,1/24/20,8,0,0,8,Western Pacific
579,China,39.549,116.1306,1/24/20,2,1,0,1,Western Pacific
580,China,47.862,127.7615,1/24/20,4,1,0,3,Western Pacific
581,China,37.8957,114.9042,1/24/20,9,0,0,9,Western Pacific
582,China,22.3,114.2,1/24/20,2,0,0,2,Western Pacific
583,China,30.9756,112.2707,1/24/20,549,24,31,494,Western Pacific
584,China,27.6104,111.7088,1/24/20,24,0,0,24,Western Pacific
585,China,44.0935,113.9448,1/24/20,1,0,0,1,Western Pacific
586,China,32.9711,119.455,1/24/20,9,0,0,9,Western Pacific
587,China,27.614,115.7221,1/24/20,18,0,0,18,Western Pacific
588,China,43.6661,126.1923,1/24/20,3,0,0,3,Western Pacific
589,China,41.2956,122.6085,1/24/20,4,0,0,4,Western Pacific
590,China,22.1667,113.55,1/24/20,2,0,0,2,Western Pacific
591,China,37.2692,106.1655,1/24/20,2,0,0,2,Western Pacific
592,China,35.7452,95.9956,1/24/20,0,0,0,0,Western Pacific
593,China,35.1917,108.8701,1/24/20,5,0,0,5,Western Pacific
594,China,36.3427,118.1498,1/24/20,15,0,0,15,Western Pacific
595,China,31.202,121.4491,1/24/20,20,0,1,19,Western Pacific
596,China,37.5777,112.2922,1/24/20,1,0,0,1,Western Pacific
597,China,30.6171,102.7103,1/24/20,15,0,0,15,Western Pacific
598,China,39.3054,117.323,1/24/20,8,0,0,8,Western Pacific
599,China,31.6927,88.0924,1/24/20,0,0,0,0,Western Pacific
600,China,41.1129,85.2401,1/24/20,2,0,0,2,Western Pacific
601,China,24.974,101.487,1/24/20,5,0,0,5,Western Pacific
602,China,29.1832,120.0934,1/24/20,43,0,1,42,Western Pacific
569,Chile,-35.6751,-71.543,1/24/20,0,0,0,0,Americas
568,Chad,15.4542,18.7322,1/24/20,0,0,0,0,Africa
567,Central African Republic,6.6111,20.9394,1/24/20,0,0,0,0,Africa
557,Canada,53.9333,-116.5765,1/24/20,0,0,0,0,Americas
558,Canada,53.7267,-127.6476,1/24/20,0,0,0,0,Americas
559,Canada,53.7609,-98.8139,1/24/20,0,0,0,0,Americas
560,Canada,46.5653,-66.4619,1/24/20,0,0,0,0,Americas
561,Canada,53.1355,-57.6604,1/24/20,0,0,0,0,Americas
562,Canada,44.682,-63.7443,1/24/20,0,0,0,0,Americas
563,Canada,51.2538,-85.3232,1/24/20,0,0,0,0,Americas
564,Canada,46.5107,-63.4168,1/24/20,0,0,0,0,Americas
565,Canada,52.9399,-73.5491,1/24/20,0,0,0,0,Americas
566,Canada,52.9399,-106.4509,1/24/20,0,0,0,0,Americas
763,Canada,64.8255,-124.8457,1/24/20,0,0,0,0,Americas
764,Canada,64.2823,-135,1/24/20,0,0,0,0,Americas
556,Cameroon,3.848,11.5021,1/24/20,0,0,0,0,Africa
555,Cambodia,11.55,104.9167,1/24/20,0,0,0,0,Western Pacific
554,Cabo Verde,16.5388,-23.0418,1/24/20,0,0,0,0,Africa
771,Burundi,-3.3731,29.9189,1/24/20,0,0,0,0,Africa
766,Burma,21.9162,95.956,1/24/20,0,0,0,0,South-East Asia
553,Burkina Faso,12.2383,-1.5616,1/24/20,0,0,0,0,Africa
552,Bulgaria,42.7339,25.4858,1/24/20,0,0,0,0,Europe
551,Brunei,4.5353,114.7277,1/24/20,0,0,0,0,Western Pacific
550,Brazil,-14.235,-51.9253,1/24/20,0,0,0,0,Americas
770,Botswana,-22.3285,24.6849,1/24/20,0,0,0,0,Africa
549,Bosnia and Herzegovina,43.9159,17.6791,1/24/20,0,0,0,0,Europe
548,Bolivia,-16.2902,-63.5887,1/24/20,0,0,0,0,Americas
547,Bhutan,27.5142,90.4336,1/24/20,0,0,0,0,South-East Asia
546,Benin,9.3077,2.3158,1/24/20,0,0,0,0,Africa
756,Belize,17.1899,-88.4976,1/24/20,0,0,0,0,Americas
545,Belgium,50.8333,4.469936,1/24/20,0,0,0,0,Europe
